GO.ID	Term	Annotated	Significant	Expected	p_val	FDR	status_name	DAG_level	study	comparison	genelist	comb
GO:0050801	ion homeostasis	516	36	14.61	8.46318809494549e-07	0.000202231726432402	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0019915	lipid storage	40	9	1.13	1.40114923477973e-06	0.000318056479949568	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0070838	divalent metal ion transport	221	21	6.26	1.51253794916097e-06	0.000318056479949568	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:1902584	positive regulation of response to water...	22	7	0.62	1.67905095514297e-06	0.00033949118735333	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0010431	seed maturation	170	18	4.81	1.79086342448804e-06	0.00034868774157532	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0008202	steroid metabolic process	161	17	4.56	3.57329349460209e-06	0.000647751858659421	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0098660	inorganic ion transmembrane transport	814	47	23.05	4.08778429412048e-06	0.000693209097877141	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0098655	cation transmembrane transport	842	48	23.84	4.55779533758548e-06	0.000748760315302715	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006816	calcium ion transport	117	14	3.31	5.98693874881263e-06	0.000929041940545512	significant	9	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006741	NADP biosynthetic process	11	5	0.31	7.2201723520412e-06	0.00108446988727659	significant	12	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0046686	response to cadmium ion	1191	61	33.72	7.44792209588523e-06	0.00108760351272413	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0005985	sucrose metabolic process	89	12	2.52	7.96749260349313e-06	0.00113202996260982	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0001933	negative regulation of protein phosphory...	38	8	1.08	9.23578255803886e-06	0.00124493612583616	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006470	protein dephosphorylation	445	30	12.6	1.31539880109513e-05	0.00172876287433928	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009448	gamma-aminobutyric acid metabolic proces...	20	6	0.57	1.39953316838194e-05	0.00179447460150826	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0048316	seed development	1662	77	47.05	1.78067281694188e-05	0.00222880880920559	significant	9	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009749	response to glucose	220	19	6.23	1.84667786913604e-05	0.0022576710600112	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0034484	raffinose catabolic process	3	3	0.08	2.26294500694017e-05	0.00266396252648464	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0098771	inorganic ion homeostasis	413	28	11.69	2.28035597663703e-05	0.00266396252648464	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:2000379	positive regulation of reactive oxygen s...	57	9	1.61	2.9971697683296e-05	0.00335236627066143	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006970	response to osmotic stress	2098	91	59.4	3.76494286680553e-05	0.0041233968022493	significant	4	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0019674	NAD metabolic process	15	5	0.42	4.26967698859859e-05	0.00455032552031786	significant	3	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009746	response to hexose	234	19	6.63	4.32787285554295e-05	0.00455032552031786	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0043086	negative regulation of catalytic activit...	297	22	8.41	4.55414971404242e-05	0.00469434608759235	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0098662	inorganic cation transmembrane transport	699	39	19.79	5.55206168342499e-05	0.00552395498720978	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0051260	protein homooligomerization	76	10	2.15	5.56913856424041e-05	0.00552395498720978	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0070588	calcium ion transmembrane transport	93	11	2.63	6.51909311348006e-05	0.00634645786991938	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0034284	response to monosaccharide	242	19	6.85	6.809045464355e-05	0.00650820945565713	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009409	response to cold	1178	57	33.35	7.07151710138434e-05	0.00663838667892455	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009787	regulation of abscisic acid-activated si...	269	20	7.62	9.42513227805834e-05	0.00825798673095878	significant	9	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:1905957	regulation of cellular response to alcoh...	269	20	7.62	9.42513227805834e-05	0.00825798673095878	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006873	cellular ion homeostasis	229	18	6.48	0.000103161903040537	0.00874713103684035	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0015866	ADP transport	28	6	0.79	0.000112085740576103	0.00935293235251703	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009967	positive regulation of signal transducti...	232	18	6.57	0.000121610972122698	0.00983552123767726	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0023056	positive regulation of signaling	232	18	6.57	0.000121610972122698	0.00983552123767726	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0015770	sucrose transport	29	6	0.82	0.000137954273317023	0.0109882668913271	significant	9	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0016226	iron-sulfur cluster assembly	70	9	1.98	0.000156107307758736	0.0118110394384552	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009311	oligosaccharide metabolic process	176	15	4.98	0.000157270831404197	0.0118110394384552	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0010226	response to lithium ion	5	3	0.14	0.000216819770343311	0.0151976204359305	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0031542	positive regulation of anthocyanin biosy...	5	3	0.14	0.000216819770343311	0.0151976204359305	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009744	response to sucrose	265	19	7.5	0.000222433696622026	0.0153859729360789	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0043624	cellular protein complex disassembly	107	11	3.03	0.000231633560330616	0.0156115080340775	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0015766	disaccharide transport	32	6	0.91	0.000244806357820877	0.0156944758910287	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0061727	methylglyoxal catabolic process to lacta...	32	6	0.91	0.000244806357820877	0.0156944758910287	significant	9	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006011	UDP-glucose metabolic process	12	4	0.34	0.000263623048706671	0.0166351748736327	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0032504	multicellular organism reproduction	503	29	14.24	0.000280013742923581	0.0171166540296426	significant	3	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0015867	ATP transport	34	6	0.96	0.000346239229836079	0.020683859446003	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0016052	carbohydrate catabolic process	298	20	8.44	0.000365406472568113	0.021273320265338	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:2000031	regulation of salicylic acid mediated si...	63	8	1.78	0.000392076696939299	0.021273320265338	significant	9	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009807	lignan biosynthetic process	23	5	0.65	0.000396305668287644	0.021273320265338	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0046466	membrane lipid catabolic process	35	6	0.99	0.000407940270743441	0.021273320265338	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0051596	methylglyoxal catabolic process	35	6	0.99	0.000407940270743441	0.021273320265338	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006007	glucose catabolic process	6	3	0.17	0.000424484064910289	0.021273320265338	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0035344	hypoxanthine transport	6	3	0.17	0.000424484064910289	0.021273320265338	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0071287	cellular response to manganese ion	6	3	0.17	0.000424484064910289	0.021273320265338	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0098702	adenine import across plasma membrane	6	3	0.17	0.000424484064910289	0.021273320265338	significant	9	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0098710	guanine import across plasma membrane	6	3	0.17	0.000424484064910289	0.021273320265338	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0098721	uracil import across plasma membrane	6	3	0.17	0.000424484064910289	0.021273320265338	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0001666	response to hypoxia	193	15	5.46	0.000426007489648752	0.021273320265338	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009789	positive regulation of abscisic acid-act...	80	9	2.26	0.00043299320304188	0.021273320265338	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:1905959	positive regulation of cellular response...	80	9	2.26	0.00043299320304188	0.021273320265338	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0055065	metal ion homeostasis	326	21	9.23	0.000454432326045031	0.0221199142409142	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0055083	monovalent inorganic anion homeostasis	81	9	2.29	0.000475053619884814	0.0228421799600547	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:2001038	regulation of cellular response to drug	65	8	1.84	0.000486235909834055	0.0228421799600547	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0032269	negative regulation of cellular protein ...	305	20	8.64	0.000490996069143273	0.0228421799600547	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0070482	response to oxygen levels	217	16	6.14	0.000498742151999968	0.0229990130970512	significant	4	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006680	glucosylceramide catabolic process	15	4	0.42	0.000679260079939107	0.0290314653678039	significant	11	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0046477	glycosylceramide catabolic process	15	4	0.42	0.000679260079939107	0.0290314653678039	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0046479	glycosphingolipid catabolic process	15	4	0.42	0.000679260079939107	0.0290314653678039	significant	9	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0110096	cellular response to aldehyde	26	5	0.74	0.000722116602490172	0.0303398101515676	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009450	gamma-aminobutyric acid catabolic proces...	7	3	0.2	0.000727185862487638	0.0303398101515676	significant	9	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0055073	cadmium ion homeostasis	2	2	0.06	0.000800811334725145	0.0326346138500007	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0140042	lipid droplet formation	2	2	0.06	0.000800811334725145	0.0326346138500007	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009750	response to fructose	71	8	2.01	0.000883335467979897	0.0353350843666612	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:1903313	positive regulation of mRNA metabolic pr...	16	4	0.45	0.000885461435030178	0.0353350843666612	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0010555	response to mannitol	55	7	1.56	0.000887241989043042	0.0353350843666612	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006469	negative regulation of protein kinase ac...	28	5	0.79	0.00102956486386713	0.0406949059349587	significant	11	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0071805	potassium ion transmembrane transport	169	13	4.78	0.00110357954327534	0.0429742048814701	significant	9	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0009660	amyloplast organization	8	3	0.23	0.00113900317033994	0.0430772637876049	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0080141	regulation of jasmonic acid biosynthetic...	8	3	0.23	0.00113900317033994	0.0430772637876049	significant	11	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0010162	seed dormancy process	74	8	2.1	0.00116185875480408	0.0432243599296438	significant	11	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0050826	response to freezing	75	8	2.12	0.00126884294326874	0.046002119674233	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:1902884	positive regulation of response to oxida...	30	5	0.85	0.00142471416298393	0.0494428663247785	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_UP_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0042737	drug catabolic process	562	53	11.01	4.39918820691415e-21	2.31265324037477e-17	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0017001	antibiotic catabolic process	440	44	8.62	1.15240646442225e-18	3.02910039173389e-15	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0042744	hydrogen peroxide catabolic process	389	40	7.62	1.67121081033143e-17	2.92851840997078e-14	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0098869	cellular oxidant detoxification	552	46	10.82	2.25829475458302e-16	2.41867294501143e-13	significant	7	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:1990748	cellular detoxification	555	46	10.88	2.77275156872418e-16	2.41867294501143e-13	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0097237	cellular response to toxic substance	579	47	11.35	2.90769795252908e-16	2.41867294501143e-13	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0042743	hydrogen peroxide metabolic process	489	43	9.58	3.22060312251854e-16	2.41867294501143e-13	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0005975	carbohydrate metabolic process	2227	88	43.64	3.24425015934182e-10	1.42125192397166e-07	significant	4	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006979	response to oxidative stress	1606	67	31.47	6.35498527778491e-09	2.38629697180824e-06	significant	4	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0055114	oxidation-reduction process	4389	130	86.01	9.19364367511877e-07	0.000322206565333996	significant	3	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0010037	response to carbon dioxide	37	7	0.73	6.65100067534002e-06	0.00187601810682228	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0072347	response to anesthetic	37	7	0.73	6.65100067534002e-06	0.00187601810682228	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006468	protein phosphorylation	3704	110	72.59	6.69217244099531e-06	0.00187601810682228	significant	8	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0015879	carnitine transport	3	3	0.06	7.49408032019551e-06	0.00187601810682228	significant	10	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:1902603	carnitine transmembrane transport	3	3	0.06	7.49408032019551e-06	0.00187601810682228	significant	11	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0048544	recognition of pollen	212	15	4.15	2.15208971633989e-05	0.00514251619945401	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0016310	phosphorylation	4394	122	86.11	4.39913935358207e-05	0.00963594815907538	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006796	phosphate-containing compound metabolic ...	5917	152	115.95	0.000209188710582451	0.0407298167234053	significant	5	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0006855	drug transmembrane transport	236	14	4.62	0.000259257912679861	0.0469972016192425	significant	6	SRP098756	ROOTS_D-ROOTS_C	topGO_DOWN_pval0.05.tsv	SRP098756/ROOTS_D-ROOTS_C
GO:0015979	photosynthesis	613	477	121.67	3.58934913790576e-215	1.86035965817655e-211	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0019684	photosynthesis, light reaction	381	310	75.62	1.79599733224291e-149	4.65432708650751e-146	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0055114	oxidation-reduction process	3316	1141	658.18	1.09205831362166e-97	1.41503455987526e-94	significant	3	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009765	photosynthesis, light harvesting	129	119	25.6	2.98064338875541e-71	3.08973493678386e-68	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009657	plastid organization	590	293	117.11	3.19447646377088e-60	2.75949525195408e-57	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0022900	electron transport chain	480	248	95.27	3.32617112716849e-55	2.46279213601633e-52	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009767	photosynthetic electron transport chain	143	113	28.38	1.90568917394388e-52	1.23464837356889e-49	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0044281	small molecule metabolic process	3420	990	678.83	3.00081086975821e-42	1.72813363755076e-39	significant	3	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009658	chloroplast organization	453	213	89.91	2.45541334078485e-39	1.27264073452879e-36	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0055085	transmembrane transport	2407	691	477.76	8.81013687180961e-28	4.15117630968993e-25	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010027	thylakoid membrane organization	107	73	21.24	2.33032395515631e-27	1.0065057549646e-24	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009773	photosynthetic electron transport in pho...	45	42	8.93	2.12595834043946e-26	8.47603236807517e-24	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009668	plastid membrane organization	110	73	21.83	3.3920156275221e-26	1.25577264267479e-23	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010207	photosystem II assembly	66	53	13.1	6.26440550500522e-26	2.16456091549614e-23	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0044283	small molecule biosynthetic process	1443	443	286.42	6.35415709352831e-24	2.05834976348483e-21	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009735	response to cytokinin	777	272	154.22	1.10616982980076e-23	3.37251660462196e-21	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009409	response to cold	1019	334	202.26	3.03602613757563e-23	8.74206859503029e-21	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009628	response to abiotic stimulus	4943	1235	981.12	2.29251043408795e-22	6.25372714730412e-20	significant	3	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0006082	organic acid metabolic process	2390	660	474.39	8.2386281848828e-22	2.13504049411238e-19	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
